user_id,following,followers
1438024203412725761,3437,369
1558604903718989824,3394,60
919912316920987653,4956,833
1473960400655765504,3023,130
928843311065972736,1559,847
1549352575941558272,4714,222
1369425535072354310,2803,1027
1564588351701004289,4355,66
1538023900143300608,0,94
1593224094,10078,9462
1568295834399416320,2692,51
1538928569828577290,0,162
1404417824613830658,4937,2540
1059296034,836,583
1497379200957050883,4884,381
156402851,931,323
1318088350344105988,272,346
885448554,1481,702
1082202837407416321,3988,2305
1442508985161031691,3950,196
2583669024,8,28
1475471351926255616,717,92
19373032,126,103
1580329397273653250,2114,150
1503229252761661444,5002,188
1326120557222326278,4998,117
82078596,0,245
1594473805803847680,0,125
1486112678850416644,18,3
1555467220616065024,3614,127
1569362186757353472,166,52
1495597290127785988,0,418
1283296703160872961,1295,725
1552628200152260608,1710,886
1593951789249765376,1416,34
1389581822074388481,0,203
1544938073913405441,565,60
1484547627886985219,2885,420
1520599772373336064,1297,146
1486069904118026241,70,368
737473788925902848,251,198
1351786415621693442,2732,144
1463813570630541313,4996,244
1564931520368103425,0,73
1552698907947565061,3963,154
1530264190778228736,27,282
1558848713174372353,426,351
994798091151839239,2439,1156
1515963292346302464,1796,660
1432965609076060160,4965,773
1412063640224555009,4370,82
1546417387901427712,0,67
1501833824812302338,4099,145
1471451832559890436,5003,145
1553004997306380288,4595,60
284801535,794,372
1432327717031059460,585,321
2559528212,325,1118
1396562500519219202,2633,283
1604870781447438336,2769,262
999508877669433344,572,242
1381755325179568129,36,9
15451738,2265,4355
1468847498,3305,1086
1405556013852286981,3500,513
1511471299952058373,11,9
1513821621387423746,402,149
1568830670402899968,0,40
918861398934831105,2564,1003
1512676487669104641,5001,2004
1548458682455048192,2008,283
1557858785418309632,2357,33
1567875616774692869,2153,807
764081232,4239,311
1513342458440327169,4968,197
1592397905918595072,3819,91
1497084849206611973,4525,173
1004425171061563392,2064,1587
1537667270872211457,4858,422
1604315445758251008,2241,131
1512375878080102401,0,344
1516329839485403140,3860,107
1605058282489401345,805,63
1049413712,148,15
540595959,2089,463
1581286239277576192,1982,27
1353547315924004865,3817,222
1561647775443402752,3759,99
1299349365085990912,0,281
833861433406287872,892,305
612528910,4669,333
1606751373135335424,1745,81
1440405686278492161,1681,70211
1426658984921075716,1378,2948
1304846275125194752,0,322
1554753071716061185,1225,116
1493879701739536384,0,121
1431089568736972809,4858,2841
1555167310809559040,0,912
2307290496,254,33468
1581163640816037889,2078,43
1579029272152285190,3575,234
1258773302631256064,3258,40
986469027538092032,1348,567
1482148048562053124,451,50
1361497924484485120,1110,126
1151273170479058949,3437,1298
931745780318142464,1845,1260
1367434346890625026,3160,40
1544994425503645697,4985,391
318523006,421,381
1537604618926325760,2961,65
768115103300358146,1472,67
1240629549206921216,4987,119
1469294035500101635,1236,171
970805839270301696,2999,167
1429973890302767109,5002,100
1594313511232233474,0,174
1504139611416973312,1142,216
1540115730288365569,912,26
1094132341750943744,3080,659
1299341111153094656,12546,15127
1534299076879347713,2215,33
1563329418847666179,3863,148
1129030218813829120,215,440
1236314307366989830,508,807
1537936274178179075,3746,750
1430434637793271808,2557,268
1432288394910973956,3118,132
1500387400081547264,2666,73
1362688859604094978,4861,2480
273390669,917,568
3104347291,1489,1564
1490357074903310339,0,103
1601048828987068416,957,89
1139949041163415553,12,18
1610809163512438784,1319,96
1482650499287756813,4425,62
897235829877166080,4855,734
1469699079072481282,3915,624
1545379102504275968,3478,180
1556006472500256768,2504,79
1162649090,146,55
1014835811366232066,2490,606
1574686909015937025,4683,79
1141896133821620224,5002,419
1425639444904775692,3016,619
1502564001527394304,3649,151
1530410341838254081,2378,97
1489776495669448704,4176,130
1466014133745328133,0,122
1537437805592612865,1548,86
1236202092227784704,4830,805
1339808851932024833,1075,1057
1552082378163515393,4627,700
1533346520200015872,3936,177
1607345605059264512,664,173
1593484443158605825,0,261
1551722112062484480,4768,197
790873570146607104,0,292
1452730377924227083,728,372
1582636250347237376,2314,266
1604652917096853505,0,115
1563839283483807745,389,116
1365458966004731906,1230,588
1526424248885350401,2300,119
1555499965794766848,3968,49
2784020929,960,379
810013847301988353,4132,3093
1481589825275072514,2932,142
1363397489458438148,1732,788
329552110,3371,889
1540522805640298501,3225,82
1439021077468901379,1094,139
1519630111724949506,2812,1189
1608954810363187202,1002,72
1485764902577111040,2967,412
90323375,1476,51014
2360981360,1670,19627
1502433441283198978,1723,181
1479896007018123272,1459,323
1576977645157302272,3996,44
1504462026197807105,1950,1041
1336665955343056897,1238,684
1500031996319334401,4116,442
1585682093253730304,102,49
1457100047124877313,3882,448
1402281524586819592,256,125
869170914629361664,266,36
1575524691519086594,474,888
1586548954505715713,3638,86
1495593263985610759,952,132
109756457,4972,4997
1535129806454784002,2714,167
1427853157309194244,2848,427
1573135595446374400,0,436
1512262368474329092,4448,210
1489809103840940035,1042,137
1332680124194426881,1103,237
1529635322920742912,4936,99
3111358090,0,1043
1510787036101419020,1281,4942
1427474894837616663,4595,669
1520627591895339008,1105,158
3297072506,1458,869
1515229008165695488,4921,73
1605531726461038593,1942,71
1521660775521452033,3537,133
1434131613739196420,1938,178
906309674093371394,2171,130
1577491909727162369,341,38
1581533362476691456,2446,283
1527459847066865664,172,878
465573380,403,18240
1291392409,4963,2185
1543578203511328768,4877,165
1252156229578682368,1806,408
1590894747123863552,4550,90
1360970107644637187,276,79
1372972160310861830,1769,348
1529358034891247616,3452,1339
1557302958634573827,4978,93
1582875708598419456,552,434
1308275876358840321,867,417
1171549546968580097,1753,216
2243360515,4941,157
1474908150130036736,0,519
266642328,1451,1512
1557334526900449280,3656,370
1565360791645069312,626,340
1557697123290054656,4845,302
1391751307405393920,0,115
913032164568125440,694,751
1596864055456993280,3682,905
1507972770969567238,0,716
1531105748293664768,1308,152
296929325,294,121
1544940202028077056,1204,396
1278336254065758209,13829,12735
1531018549665333249,17,54
813071317956182016,180,273
871735671148433408,133,888
1487019367602991104,362,29
1567074242747052033,1062,31
1403686452098068482,1952,210
990374938396844033,92,63
1574617041918898176,1360,104
1489845672710848517,3825,49
1546858873411469312,4727,83
264129295,3946,189355
513051520,5001,3148
3383662396,1511,3577
1007932108621434880,250,184
1234907118177673216,4975,91
1590160007382827008,4986,4055
1458599887872823299,2091,515
1343030383281991681,1459,1292
1544973986173313024,4345,97
1490059459938471937,3847,1400
753235315523936256,4917,1307
317581918,592,157
1353306663051137025,3187,76
1516159107811602433,4805,234
1526227856463802368,853,822
988301899483856896,1,6
1550502134910980096,0,87
1591035577658314752,2299,245
1505811088381984772,1008,156
1002940496052924417,334,262
1408389667242733577,1490,1116
905450280925282305,5160,4763
1209453517129146368,1675,1803
1498904109847814144,2198,1046
1491933989447385105,3181,258
16060248,21601,31164
1558654495709466625,0,178
1483832408197963779,4999,140
925683142312235008,473,7278
1522032902426415104,657,937
1520019204967129093,871,421
1367533350609584130,3576,3911
1545024683048808453,4913,70
1161923313779609602,3269,550
1474975536812199936,3705,802
2353715510,3175,105
1603772654443528197,1800,39
64765305,697,257
1512071926914908161,4993,98
1119860269004443649,4980,325
27699994,1265,4130
1569996039809294336,0,56
981341293451202560,183,2055
1270464571199967232,15,15
2328027895,1411,891
1354182412637364224,2132,89
1418558492,4920,3799
471819579,3395,4732
2799002400,4515,596
495321509,4748,4005
1327864446664978432,272,130
2352200226,236,28
2155304419,482,311
1563496890096033793,4142,220
1394427840075075584,226,650
304874152,605,1509
1159830159538577411,3549,99
1483470737205874691,285,59
1384753567341457408,3512,2155
81818274,594,3251
1522516306578141185,3567,638
996503226928324608,399,114
12868312,2298,1257
1430011396016644096,4915,203
30028674,8051,27532
1497198898338799620,117,139
873529416105709568,1485,85
1164745257705062400,483,562
1434000626,1138,1857
1299408961586724865,433,224
1479797243679023104,3,13
1022857534057717760,928,4725
821159619254894592,10,53
77036145,486,832
1253973620,4518,1307
1561678282583674883,3479,52
2160630145,3337,1655
1566463737934266369,186,108
1502468473544650753,147,699
1439840403218317313,4438,2695
1542939274286432257,6,16
1235245088256610304,3777,414
1198442012455817217,0,514
866837608050999296,175,2027
1613359184845602817,24,7
1557285377240698882,916,302
1490852123948765189,4948,169
1593449974658117633,3691,139
1480052671209955328,412,185
1594829381092114432,535,25
20057934,211,324
305290775,1684,874
244400306,5003,4039
1560356436454309889,1222,99
1610563748795748354,132,139
1584629860017836034,20,16
563006993,1605,2543
1424006402419281930,2808,85
1402776160484749313,920,385
77163528,250,56
1596022619060416512,2458,69
1450214260034863104,1314,2481
1516318947519635456,663,407
1579196029903044608,4530,85
1368885233064374274,670,299
1602303114123567105,0,47
8062702,9538,8907
32966931,2779,1469
1606548622589693953,1698,179
1612948380216442885,309,55
850329875516985345,794,228
39629087,482,727
262749118,436839,795483
136439954,601,140
954155490358976512,2825,121
1547137948549672961,2166,34
2292776383,374,2278
1465426134007533576,3857,254
1435292921335410695,2825,240
1595335758734364674,80,4
542018405,443,594
315941208,22623,22400
1420766976385765376,802,236
1557342022327218176,0,465
39621846,1626,12942
4886098912,6495,6702
1448901697,203,160
1193635913865334785,331,340
2807306452,207,202
1540831909244182528,1,2
564620588,864,2304
1566015923131416576,1000,17
1498637664266104834,2780,102
1595453240153608192,4241,39
1561522961479135232,4440,278
1199033359516737538,315,33778
863161832084832258,1471,483
1548148289522249729,567,65
1593040262611144706,2071,31
793101191001485312,0,43
1569522047780540417,4484,41
838005738,64,67
171482541,354,2968
552876036,677,864
334309914,132,947
1557087432096550912,96,89
823925912798371841,1484,33086
1612052779186413568,64,7
3034274744,2097,0
1537331555215245313,4331,141
51546379,222,142
698266570196439041,4985,2641
1114064342998114304,804,720
2791362329,48422,49752
3707653757,816,361
1580858842019434498,3270,25
2311101919,2368,978
1411666723410006016,132,532
56658692,467,873
783599340833169408,298,6219
1377398781780484096,3854,91
2184889158,11,17
1501044278520586243,4983,104
1384994156200747016,92,108
1468264819077746689,503,60
1486131695602450433,1040,90
1032015789774331904,64,1309
53015192,2701,2803
1603165511902109696,105,2
361299964,600,873
1560178557212471297,2016,84
2274087230,149,16
40515206,49,39
1253469807942369281,4225,4969
1332345396136341507,4264,205
1423601292308586498,986,1342
2841547017,1076,395
347594035,1065,1092
1463912300335804423,59,465
817433477356228608,155,226
1244063615889674240,224,60
1454973243731980289,2120,9474
784089937,2189,397
1438994316446294020,740,1467
1260832889341689857,1280,816
921719062945771520,124,258
300701976,0,202
345673106,3778,315496
1504912675272159235,67,13
1599473845383352321,84,32
2793295682,41803,45931
132254308,142,439
1576529464351404038,4389,182
361589503,520,436
2851953521,910,687
1556975001386901504,3512,88
1557795647801131008,724,202
482365572,332,112
1295027822113837056,1081,378
1602698683048501248,2,0
1477689300124778496,3335,67
968976241515794435,769,461
1447659230333337603,83,9
1467833659466072071,436,6093
1558936087929556992,1251,326
709109857006137345,1875,2625
1570045249787170817,870,31
943632284439027712,372,1206
620990886,993,146
837330007294881792,157,218
1059191089662492672,1445,1273
1581604581368549377,3384,524
1404093054282260485,5026,23629
1323231240896475136,0,28
1401825796646342656,2117,70
701543283936387072,454,741
1484186296515895299,229,586
1128961486511050754,1319,1583
1347983612965232644,372,657
1306242823038144514,271,1008
1470197794585591816,1139,440
1607033200970465282,532,178
711392625,2751,976
1035597165551337472,62,10
1097909458364174337,1014,1416
2293818941,3103,708
1436597665836376069,1186,709
2881644210,477,224
575494055,557,2384
1612844413759393794,948,68
1544259086178451459,298,439
1500443024098471939,4968,232
3572912359,32,1805
998953068497547265,271,1558
613257679,831,131
22170600,59,1958
49235729,2411,163
759584064634519552,608,204
546120447,1776,5258
133867501,1116,3332
119717859,1762,1881
31662182,2545,1085
1316106755751981066,951,166
818570109732032512,64,274
4879923922,4932,517
1558717687031025664,2994,60
1440504069961838603,4647,4322
1267719495306502144,2080,819
1229328921793044480,961,417
51338718,4300,41371
707175613740785664,536,1494
1454090176800591872,2549,873
1483043122808762370,4939,887
1573219455542272007,4445,63
1525885276886904833,4988,62
1159411516812288000,4991,993
37850412,705,268
17670374,546,52
385973442,3356,612
705437366,305,219
1121343991268745222,187,1324
1880508060,6106,11775
535091871,4047,1381
111396501,413,269
1414112670844739587,2120,244
1607075621263532033,15,0
99621216,913,1924
1519280825296392192,479,289
831283852207341568,2827,579
1549299309300301826,4956,221
1399671982791086080,2044,1778
31538488,1194,60151
3079878774,2018,751
1585053754017062912,282,97
790320422235566080,451,9062
1582561539222929408,27,2
41567870,3102,15414
15072939,640,305
38464353,1790,1942
524567453,1060,4375
926325890564333568,0,303
1566670546494193664,4969,60
1480634062889005058,12,23
1074114207560257536,364,24
1440632141646217225,4411,1281
703346076,40,36
3029259312,2677,782
1473475977330241541,3811,223
1515691819040149505,4811,57
1431759590387974145,3244,264
1405496623795302404,0,98
2330036941,939,581
1394648416899145730,216,47
1584070457720213505,482,68
1543973507616231425,3372,44
15569613,11017,26201
1421183645616807939,3486,18738
1529196668041809921,41,5
17045009,1138,679
1538553916840759296,4556,153
1121463074421116933,1112,815
21918895,5000,3307
80850767,4998,1054
1274312438943559681,326,210
3192433252,178,22
154117568,742,2711
857963504115924992,1388,397
1012717624185278464,1122,2642
1502491357524688896,0,283
1473603750681985024,2418,724
8870632,15524,22826
1573014395419885568,2544,52
1086932437106651136,4577,1720
3178566109,39,778
1338408426796290048,1886,790
107554119,987,1093
1437486806795120641,4185,183
705790475404496896,905,1280
3101847243,247,228
1409929131790245891,560,23
1262554887876993024,926,1257
10451792,5015,7965
1547136506694799362,2224,34
1500128677568212995,820,353
16540700,2255,4193
17852627,892,5896
756084662964027392,621,548
1972083324,294,187
1388137970297982978,4997,2419
