user_id,tweet_id,tweet_creation_date
1423159033578418176,1609754812765327360,2023-01-02T03:33:49.000Z
90350793,1609754856751009793,2023-01-02T03:34:00.000Z
1349241900893495297,1609756333401870336,2023-01-02T03:39:52.000Z
1168043884246515712,1609757750590083072,2023-01-02T03:45:30.000Z
1269225689179275264,1609761418517127169,2023-01-02T04:00:04.000Z
1563497912403128320,1609762072136400896,2023-01-02T04:02:40.000Z
2307675307,1609763938555527168,2023-01-02T04:10:05.000Z
820359116212142081,1609767845839118336,2023-01-02T04:25:37.000Z
211494686,1609769717215928322,2023-01-02T04:33:03.000Z
1463232735946838022,1609770583956283396,2023-01-02T04:36:29.000Z
1479419949777297415,1609775275885355018,2023-01-02T04:55:08.000Z
328427125,1609776506296799232,2023-01-02T05:00:01.000Z
124945570,1609776966244388865,2023-01-02T05:01:51.000Z
874394695,1609778766804393984,2023-01-02T05:09:00.000Z
1473494822866411524,1609779107474313217,2023-01-02T05:10:22.000Z
1586255698236694528,1609780309817692160,2023-01-02T05:15:08.000Z
1586255698236694528,1609780476515913728,2023-01-02T05:15:48.000Z
1463415098546917376,1609780679533002752,2023-01-02T05:16:36.000Z
1586255698236694528,1609781350105583616,2023-01-02T05:19:16.000Z
1586255698236694528,1609781659125284864,2023-01-02T05:20:30.000Z
17891624,1609782521247440901,2023-01-02T05:23:56.000Z
1074738104974655490,1609783402684637184,2023-01-02T05:27:26.000Z
1562902989517467649,1609783947805822984,2023-01-02T05:29:36.000Z
4667591756,1609784070585597952,2023-01-02T05:30:05.000Z
1005135519355768832,1609784333308661761,2023-01-02T05:31:08.000Z
1330148637922439174,1609784856346787840,2023-01-02T05:33:12.000Z
1587682386761977856,1609791048334675969,2023-01-02T05:57:49.000Z
998520434,1609791440263217153,2023-01-02T05:59:22.000Z
1586656164535685120,1609791691535581185,2023-01-02T06:00:22.000Z
1586656164535685120,1609791972285517824,2023-01-02T06:01:29.000Z
817285986652536832,1609792035221045249,2023-01-02T06:01:44.000Z
404342491,1609792498796216321,2023-01-02T06:03:34.000Z
1563497912403128320,1609792496443301888,2023-01-02T06:03:34.000Z
1586656164535685120,1609793299480727557,2023-01-02T06:06:45.000Z
1586656164535685120,1609793425892847618,2023-01-02T06:07:15.000Z
1586656164535685120,1609793977653563398,2023-01-02T06:09:27.000Z
1268064015332208642,1609794432093818881,2023-01-02T06:11:15.000Z
1371265131389288449,1609795257771728902,2023-01-02T06:14:32.000Z
18239122,1609796672644648961,2023-01-02T06:20:09.000Z
84864873,1609796674553057280,2023-01-02T06:20:10.000Z
237718223,1609797214238576641,2023-01-02T06:22:19.000Z
767936407826468864,1609799039696121858,2023-01-02T06:29:34.000Z
500531553,1609800573741858828,2023-01-02T06:35:40.000Z
1587682386761977856,1609801062373883907,2023-01-02T06:37:36.000Z
1509360672517550084,1609801210634338305,2023-01-02T06:38:11.000Z
779429942425628672,1609801712684105728,2023-01-02T06:40:11.000Z
1193120599247224832,1609803191088029696,2023-01-02T06:46:04.000Z
1165196150170955777,1609804608309809154,2023-01-02T06:51:42.000Z
3258020636,1609806714156589057,2023-01-02T07:00:04.000Z
1205475161278963712,1609807086187155456,2023-01-02T07:01:32.000Z
944168331279339523,1609807960733286400,2023-01-02T07:05:01.000Z
12369282,1609809790284201985,2023-01-02T07:12:17.000Z
265003326,1609811351484141569,2023-01-02T07:18:29.000Z
1319635530850717696,1609814121184219137,2023-01-02T07:29:30.000Z
1082490863937339392,1609818701188198405,2023-01-02T07:47:42.000Z
3424141793,1609819286045859841,2023-01-02T07:50:01.000Z
1586656164535685120,1609820931568046086,2023-01-02T07:56:33.000Z
1586656164535685120,1609821032805969921,2023-01-02T07:56:57.000Z
1586656164535685120,1609821154163970050,2023-01-02T07:57:26.000Z
1586656164535685120,1609821249886384129,2023-01-02T07:57:49.000Z
1417027741531185158,1609821866784325635,2023-01-02T08:00:16.000Z
202142013,1609821952646021120,2023-01-02T08:00:37.000Z
17386724,1609822042529976320,2023-01-02T08:00:58.000Z
1563497912403128320,1609822361854910466,2023-01-02T08:02:14.000Z
298013293,1609822537638375424,2023-01-02T08:02:56.000Z
1558795494171688960,1609822623877451776,2023-01-02T08:03:17.000Z
596281072,1609822946545242112,2023-01-02T08:04:34.000Z
1045210477155020800,1609824132518273025,2023-01-02T08:09:16.000Z
1506347126816751619,1609824322901913600,2023-01-02T08:10:02.000Z
1506347126816751619,1609824329587625985,2023-01-02T08:10:03.000Z
2971679954,1609825527040475136,2023-01-02T08:14:49.000Z
